,Memory Error,Number Edges,Number Nodes,Number Evidence,Number MAP variables: ,Heuristic,Instantiation,rows multiplied,rows summed out,rows maxed out,seconds elapsed
0,No,6,9,4,0,random,"   l0n2   l1n2  l2n2   l1n0  l0n0  l1n1   l2n0  l0n1         p
0  True  False  True  False  True  True  False  True  0.039202",18.0,0.0,28.0,0.06700015068054199
0,No,6,9,4,0,random,"   l2n0  l1n2  l2n2  l0n0   l0n1   l0n2   l1n1         p
0  True  True  True  True  False  False  False  0.027552",10.0,0.0,18.0,0.060977935791015625
0,No,6,9,4,0,random,"    l1n0  l0n2   l0n1  l2n0  l2n2   l0n0  l1n2  l2n1  l1n1         p
0  False  True  False  True  True  False  True  True  True  0.088457",8.0,0.0,24.0,0.08204531669616699
0,No,6,9,4,0,random,"   l0n2   l0n0   l2n0  l2n2   l0n1   l1n1  l1n0   l1n2   l2n1         p
0  True  False  False  True  False  False  True  False  False  0.083646",32.0,0.0,42.0,0.07498788833618164
0,No,6,9,4,0,random,"    l0n1   l1n1  l2n2   l2n1  l0n2   l0n0  l1n0  l2n0         p
0  False  False  True  False  True  False  True  True  0.044256",8.0,0.0,20.0,0.06604623794555664
0,No,6,9,4,0,random,"    l1n1   l2n0  l2n1  l0n2  l0n1   l1n2   l0n0  l1n0         p
0  False  False  True  True  True  False  False  True  0.068687",19.0,0.0,29.0,0.08700108528137207
0,No,6,9,4,0,random,"    l0n0  l1n2   l0n2  l2n1  l2n0   l1n0   l0n1   l1n1         p
0  False  True  False  True  True  False  False  False  0.080903",8.0,0.0,20.0,0.07200026512145996
0,No,6,9,4,0,random,"   l2n1   l1n1  l1n0  l0n1   l0n0  l0n2   l1n2  l2n2         p
0  True  False  True  True  False  True  False  True  0.119942",25.0,0.0,47.0,0.09704709053039551
0,No,6,9,4,0,random,"   l0n2   l2n1   l1n0  l2n2  l0n1   l2n0  l1n2   l0n0        p
0  True  False  False  True  True  False  True  False  0.09086",6.0,0.0,20.0,0.08303356170654297
0,No,6,9,4,0,random,"    l2n0  l1n0   l2n2  l1n1  l1n2  l0n0   l0n1   l0n2  l2n1         p
0  False  True  False  True  True  True  False  False  True  0.046565",55.0,0.0,79.0,0.15623927116394043
0,No,6,9,4,0,random,"    l0n1   l0n2  l2n1  l2n2  l0n0  l1n2   l1n0  l2n0         p
0  False  False  True  True  True  True  False  True  0.051547",6.0,0.0,20.0,0.0729978084564209
0,No,6,9,4,0,random,"    l2n0  l0n0  l1n1  l0n2  l0n1  l2n1  l1n0   l2n2         p
0  False  True  True  True  True  True  True  False  0.028689",6.0,0.0,18.0,0.08199524879455566
0,No,6,9,4,0,random,"    l1n0  l0n0  l2n1   l0n2   l1n1  l2n2   l0n1  l1n2  l2n0         p
0  False  True  True  False  False  True  False  True  True  0.042947",12.0,0.0,24.0,0.1909956932067871
0,No,6,9,4,0,random,"   l0n0   l2n1   l2n0  l1n2   l0n1  l1n0   l0n2  l1n1         p
0  True  False  False  True  False  True  False  True  0.059454",12.0,0.0,22.0,0.07903027534484863
0,No,6,9,4,0,random,"   l0n1  l2n0   l0n0  l1n2  l2n2  l1n0  l0n2         p
0  True  True  False  True  True  True  True  0.000098",10.0,0.0,18.0,0.08100032806396484
0,No,6,9,4,0,random,"    l2n1  l1n2  l0n0   l1n0   l0n1  l2n0   l1n1   l2n2  l0n2         p
0  False  True  True  False  False  True  False  False  True  0.065252",14.0,0.0,30.0,0.09100461006164551
0,No,6,9,4,0,random,"    l0n1  l0n2  l1n1  l2n0   l2n2  l1n2  l1n0   l0n0         p
0  False  True  True  True  False  True  True  False  0.043881",8.0,0.0,22.0,0.08599686622619629
